Id;RequiredRank;Lat;Lon;StartDay;StartMonth;StartYear;StartHour;StartMinute;EndDay;EndMonth;EndYear;EndHour;EndMinute
294;16;49.4719;17.1102;10;12;2025;18;0;10;12;2025;20;0
295;65;49.9391;17.9026;10;12;2025;18;0;10;12;2025;20;0
296;35;49.9391;17.9026;10;12;2025;18;0;10;12;2025;20;0
297;19;49.9391;17.9026;10;12;2025;18;0;10;12;2025;20;0
298;70;50.6607;14.0322;11;12;2025;18;0;11;12;2025;20;0
299;54;50.6607;14.0322;11;12;2025;18;0;11;12;2025;20;0
300;9;50.6607;14.0322;11;12;2025;18;0;11;12;2025;20;0
301;78;49.3088;14.1475;11;12;2025;18;0;11;12;2025;20;0
302;38;49.3088;14.1475;11;12;2025;18;0;11;12;2025;20;0
303;11;49.3088;14.1475;11;12;2025;18;0;11;12;2025;20;0
304;68;50.0755;14.4378;11;12;2025;18;0;11;12;2025;20;0
305;31;50.0755;14.4378;11;12;2025;18;0;11;12;2025;20;0
306;12;50.0755;14.4378;11;12;2025;18;0;11;12;2025;20;0
307;71;49.8209;18.2625;13;12;2025;17;30;13;12;2025;19;30
308;35;49.8209;18.2625;13;12;2025;17;30;13;12;2025;19;30
309;7;49.8209;18.2625;13;12;2025;17;30;13;12;2025;19;30
310;81;49.1951;16.6068;13;12;2025;18;0;13;12;2025;20;0
311;47;49.1951;16.6068;13;12;2025;18;0;13;12;2025;20;0
312;6;49.1951;16.6068;13;12;2025;18;0;13;12;2025;20;0
313;71;50.0281;15.2006;13;12;2025;17;45;13;12;2025;19;45
314;35;50.0281;15.2006;13;12;2025;17;45;13;12;2025;19;45
315;6;50.0281;15.2006;13;12;2025;17;45;13;12;2025;19;45
316;77;50.1861;15.0417;14;12;2025;15;0;14;12;2025;17;0
317;30;50.1861;15.0417;14;12;2025;15;0;14;12;2025;17;0
318;11;50.1861;15.0417;14;12;2025;15;0;14;12;2025;17;0
319;68;50.0343;15.7812;14;12;2025;17;30;14;12;2025;19;30
320;40;50.0343;15.7812;14;12;2025;17;30;14;12;2025;19;30
321;7;50.0343;15.7812;14;12;2025;17;30;14;12;2025;19;30
322;69;50.0755;14.4378;14;12;2025;20;0;14;12;2025;22;0
323;42;50.0755;14.4378;14;12;2025;20;0;14;12;2025;22;0
324;8;50.0755;14.4378;14;12;2025;20;0;14;12;2025;22;0
325;77;49.4719;17.1102;20;12;2025;18;0;20;12;2025;20;0
326;51;49.4719;17.1102;20;12;2025;18;0;20;12;2025;20;0
327;6;49.4719;17.1102;20;12;2025;18;0;20;12;2025;20;0
328;77;49.9391;17.9026;20;12;2025;18;0;20;12;2025;20;0
329;32;49.9391;17.9026;20;12;2025;18;0;20;12;2025;20;0
330;14;49.9391;17.9026;20;12;2025;18;0;20;12;2025;20;0
331;79;49.1439;15.003;20;12;2025;18;0;20;12;2025;20;0
332;39;49.1439;15.003;20;12;2025;18;0;20;12;2025;20;0
333;14;49.1439;15.003;20;12;2025;18;0;20;12;2025;20;0
334;67;50.6607;14.0322;21;12;2025;18;0;21;12;2025;20;0
335;40;50.6607;14.0322;21;12;2025;18;0;21;12;2025;20;0
336;15;50.6607;14.0322;21;12;2025;18;0;21;12;2025;20;0
337;77;49.3088;14.1475;21;12;2025;18;0;21;12;2025;20;0
338;49;49.3088;14.1475;21;12;2025;18;0;21;12;2025;20;0
339;6;49.3088;14.1475;21;12;2025;18;0;21;12;2025;20;0
340;74;50.0755;14.4378;21;12;2025;18;0;21;12;2025;20;0
341;41;50.0755;14.4378;21;12;2025;18;0;21;12;2025;20;0
342;5;50.0755;14.4378;21;12;2025;18;0;21;12;2025;20;0
343;65;49.1951;16.6068;27;12;2025;18;0;27;12;2025;20;0
344;44;49.1951;16.6068;27;12;2025;18;0;27;12;2025;20;0
345;17;49.1951;16.6068;27;12;2025;18;0;27;12;2025;20;0
346;84;50.0281;15.2006;27;12;2025;17;45;27;12;2025;19;45
347;40;50.0281;15.2006;27;12;2025;17;45;27;12;2025;19;45
348;9;50.0281;15.2006;27;12;2025;17;45;27;12;2025;19;45
349;78;49.8209;18.2625;28;12;2025;17;30;28;12;2025;19;30
350;48;49.8209;18.2625;28;12;2025;17;30;28;12;2025;19;30
351;16;49.8209;18.2625;28;12;2025;17;30;28;12;2025;19;30
352;75;50.1861;15.0417;28;12;2025;15;0;28;12;2025;17;0
353;31;50.1861;15.0417;28;12;2025;15;0;28;12;2025;17;0
354;5;50.1861;15.0417;28;12;2025;15;0;28;12;2025;17;0
355;81;50.0343;15.7812;28;12;2025;17;30;28;12;2025;19;30
356;34;50.0343;15.7812;28;12;2025;17;30;28;12;2025;19;30
357;12;50.0343;15.7812;28;12;2025;17;30;28;12;2025;19;30
358;78;50.0755;14.4378;28;12;2025;20;0;28;12;2025;22;0
359;42;50.0755;14.4378;28;12;2025;20;0;28;12;2025;22;0
360;17;50.0755;14.4378;28;12;2025;20;0;28;12;2025;22;0
361;84;49.4719;17.1102;30;12;2025;18;0;30;12;2025;20;0
362;30;49.4719;17.1102;30;12;2025;18;0;30;12;2025;20;0
363;12;49.4719;17.1102;30;12;2025;18;0;30;12;2025;20;0
364;84;49.9391;17.9026;30;12;2025;18;0;30;12;2025;20;0
365;53;49.9391;17.9026;30;12;2025;18;0;30;12;2025;20;0
366;8;49.9391;17.9026;30;12;2025;18;0;30;12;2025;20;0
367;83;49.1439;15.003;30;12;2025;18;0;30;12;2025;20;0
368;50;49.1439;15.003;30;12;2025;18;0;30;12;2025;20;0
369;13;49.1439;15.003;30;12;2025;18;0;30;12;2025;20;0
370;72;50.6607;14.0322;3;1;2026;18;0;3;1;2026;20;0
371;43;50.6607;14.0322;3;1;2026;18;0;3;1;2026;20;0
372;13;50.6607;14.0322;3;1;2026;18;0;3;1;2026;20;0
373;65;49.3088;14.1475;3;1;2026;18;0;3;1;2026;20;0
374;50;49.3088;14.1475;3;1;2026;18;0;3;1;2026;20;0
375;12;49.3088;14.1475;3;1;2026;18;0;3;1;2026;20;0
376;76;50.0755;14.4378;3;1;2026;18;0;3;1;2026;20;0
377;38;50.0755;14.4378;3;1;2026;18;0;3;1;2026;20;0
378;13;50.0755;14.4378;3;1;2026;18;0;3;1;2026;20;0
379;66;49.8209;18.2625;10;1;2026;17;30;10;1;2026;19;30
380;53;49.8209;18.2625;10;1;2026;17;30;10;1;2026;19;30
381;8;49.8209;18.2625;10;1;2026;17;30;10;1;2026;19;30
382;72;49.1951;16.6068;10;1;2026;18;0;10;1;2026;20;0
383;44;49.1951;16.6068;10;1;2026;18;0;10;1;2026;20;0
384;19;49.1951;16.6068;10;1;2026;18;0;10;1;2026;20;0
385;69;50.0281;15.2006;10;1;2026;17;45;10;1;2026;19;45
