Id;RequiredRank;Lat;Lon;StartDay;StartMonth;StartYear;StartHour;StartMinute;EndDay;EndMonth;EndYear;EndHour;EndMinute
39;10;49.4719;17.1102;3;12;2025;18;0;3;12;2025;20;0
40;70;49.9391;17.9026;3;12;2025;18;0;3;12;2025;20;0
41;40;49.9391;17.9026;3;12;2025;18;0;3;12;2025;20;0
42;10;49.9391;17.9026;3;12;2025;18;0;3;12;2025;20;0
43;70;49.1439;15.003;3;12;2025;18;0;3;12;2025;20;0
44;40;49.1439;15.003;3;12;2025;18;0;3;12;2025;20;0
45;10;49.1439;15.003;3;12;2025;18;0;3;12;2025;20;0
46;70;50.6607;14.0322;3;1;2026;18;0;3;1;2026;20;0
47;40;50.6607;14.0322;3;1;2026;18;0;3;1;2026;20;0
48;10;50.6607;14.0322;3;1;2026;18;0;3;1;2026;20;0
49;70;49.3088;14.1475;3;1;2026;18;0;3;1;2026;20;0
50;40;49.3088;14.1475;3;1;2026;18;0;3;1;2026;20;0
51;10;49.3088;14.1475;3;1;2026;18;0;3;1;2026;20;0
52;70;50.0755;14.4378;3;1;2026;18;0;3;1;2026;20;0
53;40;50.0755;14.4378;3;1;2026;18;0;3;1;2026;20;0
54;10;50.0755;14.4378;3;1;2026;18;0;3;1;2026;20;0
55;70;50.0755;14.4378;4;10;2025;18;0;4;10;2025;20;0
56;40;50.0755;14.4378;4;10;2025;18;0;4;10;2025;20;0
57;10;50.0755;14.4378;4;10;2025;18;0;4;10;2025;20;0
58;70;50.6607;14.0322;4;10;2025;18;0;4;10;2025;20;0
59;40;50.6607;14.0322;4;10;2025;18;0;4;10;2025;20;0
60;10;50.6607;14.0322;4;10;2025;18;0;4;10;2025;20;0
61;70;49.3088;14.1475;4;10;2025;18;0;4;10;2025;20;0
62;40;49.3088;14.1475;4;10;2025;18;0;4;10;2025;20;0
63;10;49.3088;14.1475;4;10;2025;18;0;4;10;2025;20;0
64;70;50.6607;14.0322;4;12;2025;18;0;4;12;2025;20;0
65;40;50.6607;14.0322;4;12;2025;18;0;4;12;2025;20;0
66;10;50.6607;14.0322;4;12;2025;18;0;4;12;2025;20;0
67;70;49.3088;14.1475;4;12;2025;18;0;4;12;2025;20;0
68;40;49.3088;14.1475;4;12;2025;18;0;4;12;2025;20;0
69;10;49.3088;14.1475;4;12;2025;18;0;4;12;2025;20;0
70;70;50.0755;14.4378;4;12;2025;18;0;4;12;2025;20;0
71;40;50.0755;14.4378;4;12;2025;18;0;4;12;2025;20;0
72;10;50.0755;14.4378;4;12;2025;18;0;4;12;2025;20;0
73;70;49.1439;15.003;5;10;2025;18;0;5;10;2025;20;0
74;40;49.1439;15.003;5;10;2025;18;0;5;10;2025;20;0
75;10;49.1439;15.003;5;10;2025;18;0;5;10;2025;20;0
76;70;49.4719;17.1102;5;10;2025;18;0;5;10;2025;20;0
77;40;49.4719;17.1102;5;10;2025;18;0;5;10;2025;20;0
78;10;49.4719;17.1102;5;10;2025;18;0;5;10;2025;20;0
79;70;49.9391;17.9026;5;10;2025;18;0;5;10;2025;20;0
80;40;49.9391;17.9026;5;10;2025;18;0;5;10;2025;20;0
81;10;49.9391;17.9026;5;10;2025;18;0;5;10;2025;20;0
82;70;49.4719;17.1102;5;11;2025;18;0;5;11;2025;20;0
83;40;49.4719;17.1102;5;11;2025;18;0;5;11;2025;20;0
84;10;49.4719;17.1102;5;11;2025;18;0;5;11;2025;20;0
85;70;49.9391;17.9026;5;11;2025;18;0;5;11;2025;20;0
86;40;49.9391;17.9026;5;11;2025;18;0;5;11;2025;20;0
87;10;49.9391;17.9026;5;11;2025;18;0;5;11;2025;20;0
88;70;49.1439;15.003;5;11;2025;18;0;5;11;2025;20;0
89;40;49.1439;15.003;5;11;2025;18;0;5;11;2025;20;0
90;10;49.1439;15.003;5;11;2025;18;0;5;11;2025;20;0
91;70;50.6607;14.0322;6;11;2025;18;0;6;11;2025;20;0
92;40;50.6607;14.0322;6;11;2025;18;0;6;11;2025;20;0
93;10;50.6607;14.0322;6;11;2025;18;0;6;11;2025;20;0
94;70;49.3088;14.1475;6;11;2025;18;0;6;11;2025;20;0
95;40;49.3088;14.1475;6;11;2025;18;0;6;11;2025;20;0
96;10;49.3088;14.1475;6;11;2025;18;0;6;11;2025;20;0
97;70;50.0755;14.4378;6;11;2025;18;0;6;11;2025;20;0
98;40;50.0755;14.4378;6;11;2025;18;0;6;11;2025;20;0
99;10;50.0755;14.4378;6;11;2025;18;0;6;11;2025;20;0
100;70;50.1861;15.0417;6;12;2025;15;0;6;12;2025;17;0
101;40;50.1861;15.0417;6;12;2025;15;0;6;12;2025;17;0
102;10;50.1861;15.0417;6;12;2025;15;0;6;12;2025;17;0
103;70;50.0343;15.7812;6;12;2025;17;30;6;12;2025;19;30
104;40;50.0343;15.7812;6;12;2025;17;30;6;12;2025;19;30
105;10;50.0343;15.7812;6;12;2025;17;30;6;12;2025;19;30
106;70;50.0755;14.4378;6;12;2025;20;0;6;12;2025;22;0
107;40;50.0755;14.4378;6;12;2025;20;0;6;12;2025;22;0
108;10;50.0755;14.4378;6;12;2025;20;0;6;12;2025;22;0
109;70;49.1951;16.6068;7;12;2025;18;0;7;12;2025;20;0
110;40;49.1951;16.6068;7;12;2025;18;0;7;12;2025;20;0
111;10;49.1951;16.6068;7;12;2025;18;0;7;12;2025;20;0
112;70;50.0281;15.2006;7;12;2025;17;45;7;12;2025;19;45
113;40;50.0281;15.2006;7;12;2025;17;45;7;12;2025;19;45
114;10;50.0281;15.2006;7;12;2025;17;45;7;12;2025;19;45
115;70;50.1861;15.0417;8;11;2025;15;0;8;11;2025;17;0
116;40;50.1861;15.0417;8;11;2025;15;0;8;11;2025;17;0
117;10;50.1861;15.0417;8;11;2025;15;0;8;11;2025;17;0
118;70;50.0343;15.7812;8;11;2025;17;30;8;11;2025;19;30
119;40;50.0343;15.7812;8;11;2025;17;30;8;11;2025;19;30
120;10;50.0343;15.7812;8;11;2025;17;30;8;11;2025;19;30
121;70;50.0755;14.4378;8;11;2025;20;0;8;11;2025;22;0
122;40;50.0755;14.4378;8;11;2025;20;0;8;11;2025;22;0
123;10;50.0755;14.4378;8;11;2025;20;0;8;11;2025;22;0
124;70;49.8209;18.2625;8;12;2025;17;30;8;12;2025;19;30
125;40;49.8209;18.2625;8;12;2025;17;30;8;12;2025;19;30
126;10;49.8209;18.2625;8;12;2025;17;30;8;12;2025;19;30
127;70;49.1951;16.6068;9;11;2025;18;0;9;11;2025;20;0
128;40;49.1951;16.6068;9;11;2025;18;0;9;11;2025;20;0
129;10;49.1951;16.6068;9;11;2025;18;0;9;11;2025;20;0
130;70;50.0281;15.2006;9;11;2025;17;45;9;11;2025;19;45
131;40;50.0281;15.2006;9;11;2025;17;45;9;11;2025;19;45
132;10;50.0281;15.2006;9;11;2025;17;45;9;11;2025;19;45
133;70;49.8209;18.2625;10;11;2025;17;30;10;11;2025;19;30
134;40;49.8209;18.2625;10;11;2025;17;30;10;11;2025;19;30
135;10;49.8209;18.2625;10;11;2025;17;30;10;11;2025;19;30
136;70;49.1439;15.003;10;12;2025;18;0;10;12;2025;20;0
137;40;49.1439;15.003;10;12;2025;18;0;10;12;2025;20;0
138;10;49.1439;15.003;10;12;2025;18;0;10;12;2025;20;0
139;70;49.4719;17.1102;10;12;2025;18;0;10;12;2025;20;0
140;40;49.4719;17.1102;10;12;2025;18;0;10;12;2025;20;0
141;10;49.4719;17.1102;10;12;2025;18;0;10;12;2025;20;0
142;70;49.9391;17.9026;10;12;2025;18;0;10;12;2025;20;0
143;40;49.9391;17.9026;10;12;2025;18;0;10;12;2025;20;0
144;10;49.9391;17.9026;10;12;2025;18;0;10;12;2025;20;0
145;70;49.8209;18.2625;10;1;2026;17;30;10;1;2026;19;30
146;40;49.8209;18.2625;10;1;2026;17;30;10;1;2026;19;30
147;10;49.8209;18.2625;10;1;2026;17;30;10;1;2026;19;30
148;70;49.1951;16.6068;10;1;2026;18;0;10;1;2026;20;0
149;40;49.1951;16.6068;10;1;2026;18;0;10;1;2026;20;0
150;10;49.1951;16.6068;10;1;2026;18;0;10;1;2026;20;0
151;70;50.0281;15.2006;10;1;2026;17;45;10;1;2026;19;45
152;40;50.0281;15.2006;10;1;2026;17;45;10;1;2026;19;45
153;10;50.0281;15.2006;10;1;2026;17;45;10;1;2026;19;45
154;70;49.8209;18.2625;11;10;2025;17;30;11;10;2025;19;30
155;40;49.8209;18.2625;11;10;2025;17;30;11;10;2025;19;30
156;10;49.8209;18.2625;11;10;2025;17;30;11;10;2025;19;30
157;70;49.1951;16.6068;11;10;2025;18;0;11;10;2025;20;0
158;40;49.1951;16.6068;11;10;2025;18;0;11;10;2025;20;0
159;10;49.1951;16.6068;11;10;2025;18;0;11;10;2025;20;0
160;70;50.0281;15.2006;11;10;2025;17;45;11;10;2025;19;45
161;40;50.0281;15.2006;11;10;2025;17;45;11;10;2025;19;45
162;10;50.0281;15.2006;11;10;2025;17;45;11;10;2025;19;45
163;70;50.6607;14.0322;11;12;2025;18;0;11;12;2025;20;0
164;40;50.6607;14.0322;11;12;2025;18;0;11;12;2025;20;0
165;10;50.6607;14.0322;11;12;2025;18;0;11;12;2025;20;0
166;70;49.3088;14.1475;11;12;2025;18;0;11;12;2025;20;0
167;40;49.3088;14.1475;11;12;2025;18;0;11;12;2025;20;0
168;10;49.3088;14.1475;11;12;2025;18;0;11;12;2025;20;0
169;70;50.0755;14.4378;11;12;2025;18;0;11;12;2025;20;0
170;40;50.0755;14.4378;11;12;2025;18;0;11;12;2025;20;0
171;10;50.0755;14.4378;11;12;2025;18;0;11;12;2025;20;0
172;70;50.1861;15.0417;11;1;2026;15;0;11;1;2026;17;0
173;40;50.1861;15.0417;11;1;2026;15;0;11;1;2026;17;0
174;10;50.1861;15.0417;11;1;2026;15;0;11;1;2026;17;0
175;70;50.0343;15.7812;11;1;2026;17;30;11;1;2026;19;30
176;40;50.0343;15.7812;11;1;2026;17;30;11;1;2026;19;30
177;10;50.0343;15.7812;11;1;2026;17;30;11;1;2026;19;30
178;70;50.0755;14.4378;11;1;2026;20;0;11;1;2026;22;0
179;40;50.0755;14.4378;11;1;2026;20;0;11;1;2026;22;0
180;10;50.0755;14.4378;11;1;2026;20;0;11;1;2026;22;0
181;70;50.1861;15.0417;12;10;2025;15;0;12;10;2025;17;0
182;40;50.1861;15.0417;12;10;2025;15;0;12;10;2025;17;0
183;10;50.1861;15.0417;12;10;2025;15;0;12;10;2025;17;0
184;70;50.0343;15.7812;12;10;2025;17;30;12;10;2025;19;30
185;40;50.0343;15.7812;12;10;2025;17;30;12;10;2025;19;30
186;10;50.0343;15.7812;12;10;2025;17;30;12;10;2025;19;30
187;70;50.0755;14.4378;12;10;2025;20;0;12;10;2025;22;0
188;40;50.0755;14.4378;12;10;2025;20;0;12;10;2025;22;0
189;10;50.0755;14.4378;12;10;2025;20;0;12;10;2025;22;0
190;70;49.1439;15.003;12;11;2025;18;0;12;11;2025;20;0
191;40;49.1439;15.003;12;11;2025;18;0;12;11;2025;20;0
192;10;49.1439;15.003;12;11;2025;18;0;12;11;2025;20;0
193;70;49.4719;17.1102;12;11;2025;18;0;12;11;2025;20;0
194;40;49.4719;17.1102;12;11;2025;18;0;12;11;2025;20;0
195;10;49.4719;17.1102;12;11;2025;18;0;12;11;2025;20;0
196;70;49.9391;17.9026;12;11;2025;18;0;12;11;2025;20;0
197;40;49.9391;17.9026;12;11;2025;18;0;12;11;2025;20;0
198;10;49.9391;17.9026;12;11;2025;18;0;12;11;2025;20;0
199;70;50.6607;14.0322;13;11;2025;18;0;13;11;2025;20;0
200;40;50.6607;14.0322;13;11;2025;18;0;13;11;2025;20;0
201;10;50.6607;14.0322;13;11;2025;18;0;13;11;2025;20;0
202;70;49.3088;14.1475;13;11;2025;18;0;13;11;2025;20;0
203;40;49.3088;14.1475;13;11;2025;18;0;13;11;2025;20;0
204;10;49.3088;14.1475;13;11;2025;18;0;13;11;2025;20;0
205;70;50.0755;14.4378;13;11;2025;18;0;13;11;2025;20;0
206;40;50.0755;14.4378;13;11;2025;18;0;13;11;2025;20;0
207;10;50.0755;14.4378;13;11;2025;18;0;13;11;2025;20;0
208;70;49.8209;18.2625;13;12;2025;17;30;13;12;2025;19;30
209;40;49.8209;18.2625;13;12;2025;17;30;13;12;2025;19;30
210;10;49.8209;18.2625;13;12;2025;17;30;13;12;2025;19;30
211;70;49.1951;16.6068;13;12;2025;18;0;13;12;2025;20;0
212;40;49.1951;16.6068;13;12;2025;18;0;13;12;2025;20;0
213;10;49.1951;16.6068;13;12;2025;18;0;13;12;2025;20;0
214;70;50.0281;15.2006;13;12;2025;17;45;13;12;2025;19;45
215;40;50.0281;15.2006;13;12;2025;17;45;13;12;2025;19;45
216;10;50.0281;15.2006;13;12;2025;17;45;13;12;2025;19;45
217;70;50.1861;15.0417;14;12;2025;15;0;14;12;2025;17;0
218;40;50.1861;15.0417;14;12;2025;15;0;14;12;2025;17;0
219;10;50.1861;15.0417;14;12;2025;15;0;14;12;2025;17;0
220;70;50.0343;15.7812;14;12;2025;17;30;14;12;2025;19;30
221;40;50.0343;15.7812;14;12;2025;17;30;14;12;2025;19;30
222;10;50.0343;15.7812;14;12;2025;17;30;14;12;2025;19;30
223;70;50.0755;14.4378;14;12;2025;20;0;14;12;2025;22;0
224;40;50.0755;14.4378;14;12;2025;20;0;14;12;2025;22;0
225;10;50.0755;14.4378;14;12;2025;20;0;14;12;2025;22;0
226;70;49.4719;17.1102;14;1;2026;18;0;14;1;2026;20;0
227;40;49.4719;17.1102;14;1;2026;18;0;14;1;2026;20;0
228;10;49.4719;17.1102;14;1;2026;18;0;14;1;2026;20;0
229;70;49.9391;17.9026;14;1;2026;18;0;14;1;2026;20;0
230;40;49.9391;17.9026;14;1;2026;18;0;14;1;2026;20;0
231;10;49.9391;17.9026;14;1;2026;18;0;14;1;2026;20;0
232;70;49.1439;15.003;14;1;2026;18;0;14;1;2026;20;0
233;40;49.1439;15.003;14;1;2026;18;0;14;1;2026;20;0
234;10;49.1439;15.003;14;1;2026;18;0;14;1;2026;20;0
235;70;49.4719;17.1102;15;10;2025;18;0;15;10;2025;20;0
236;40;49.4719;17.1102;15;10;2025;18;0;15;10;2025;20;0
237;10;49.4719;17.1102;15;10;2025;18;0;15;10;2025;20;0
238;70;49.9391;17.9026;15;10;2025;18;0;15;10;2025;20;0
239;40;49.9391;17.9026;15;10;2025;18;0;15;10;2025;20;0
240;10;49.9391;17.9026;15;10;2025;18;0;15;10;2025;20;0
241;70;49.1439;15.003;15;10;2025;18;0;15;10;2025;20;0
242;40;49.1439;15.003;15;10;2025;18;0;15;10;2025;20;0
243;10;49.1439;15.003;15;10;2025;18;0;15;10;2025;20;0
244;70;50.6607;14.0322;15;1;2026;18;0;15;1;2026;20;0
245;40;50.6607;14.0322;15;1;2026;18;0;15;1;2026;20;0
246;10;50.6607;14.0322;15;1;2026;18;0;15;1;2026;20;0
247;70;49.3088;14.1475;15;1;2026;18;0;15;1;2026;20;0
248;40;49.3088;14.1475;15;1;2026;18;0;15;1;2026;20;0
249;10;49.3088;14.1475;15;1;2026;18;0;15;1;2026;20;0
250;70;50.0755;14.4378;15;1;2026;18;0;15;1;2026;20;0
251;40;50.0755;14.4378;15;1;2026;18;0;15;1;2026;20;0
252;10;50.0755;14.4378;15;1;2026;18;0;15;1;2026;20;0
253;70;49.3088;14.1475;16;10;2025;18;0;16;10;2025;20;0
254;40;49.3088;14.1475;16;10;2025;18;0;16;10;2025;20;0
255;10;49.3088;14.1475;16;10;2025;18;0;16;10;2025;20;0
256;70;50.0755;14.4378;16;10;2025;18;0;16;10;2025;20;0
257;40;50.0755;14.4378;16;10;2025;18;0;16;10;2025;20;0
258;10;50.0755;14.4378;16;10;2025;18;0;16;10;2025;20;0
259;70;50.6607;14.0322;16;10;2025;18;0;16;10;2025;20;0
260;40;50.6607;14.0322;16;10;2025;18;0;16;10;2025;20;0
261;10;50.6607;14.0322;16;10;2025;18;0;16;10;2025;20;0
262;70;50.1861;15.0417;17;1;2026;15;0;17;1;2026;17;0
263;40;50.1861;15.0417;17;1;2026;15;0;17;1;2026;17;0
264;10;50.1861;15.0417;17;1;2026;15;0;17;1;2026;17;0
265;70;50.0343;15.7812;17;1;2026;17;30;17;1;2026;19;30
266;40;50.0343;15.7812;17;1;2026;17;30;17;1;2026;19;30
267;10;50.0343;15.7812;17;1;2026;17;30;17;1;2026;19;30
268;70;50.0755;14.4378;17;1;2026;20;0;17;1;2026;22;0
269;40;50.0755;14.4378;17;1;2026;20;0;17;1;2026;22;0
270;10;50.0755;14.4378;17;1;2026;20;0;17;1;2026;22;0
271;70;50.1861;15.0417;18;10;2025;15;0;18;10;2025;17;0
272;40;50.1861;15.0417;18;10;2025;15;0;18;10;2025;17;0
273;10;50.1861;15.0417;18;10;2025;15;0;18;10;2025;17;0
274;70;50.0343;15.7812;18;10;2025;17;30;18;10;2025;19;30
275;40;50.0343;15.7812;18;10;2025;17;30;18;10;2025;19;30
276;10;50.0343;15.7812;18;10;2025;17;30;18;10;2025;19;30
277;70;50.0755;14.4378;18;10;2025;20;0;18;10;2025;22;0
278;40;50.0755;14.4378;18;10;2025;20;0;18;10;2025;22;0
279;10;50.0755;14.4378;18;10;2025;20;0;18;10;2025;22;0
280;70;49.1951;16.6068;18;10;2025;18;0;18;10;2025;20;0
281;40;49.1951;16.6068;18;10;2025;18;0;18;10;2025;20;0
282;10;49.1951;16.6068;18;10;2025;18;0;18;10;2025;20;0
283;70;50.0281;15.2006;18;10;2025;17;45;18;10;2025;19;45
284;40;50.0281;15.2006;18;10;2025;17;45;18;10;2025;19;45
285;10;50.0281;15.2006;18;10;2025;17;45;18;10;2025;19;45
286;70;49.1951;16.6068;18;1;2026;18;0;18;1;2026;20;0
287;40;49.1951;16.6068;18;1;2026;18;0;18;1;2026;20;0
288;10;49.1951;16.6068;18;1;2026;18;0;18;1;2026;20;0
289;70;50.0281;15.2006;18;1;2026;17;45;18;1;2026;19;45
290;40;50.0281;15.2006;18;1;2026;17;45;18;1;2026;19;45
291;10;50.0281;15.2006;18;1;2026;17;45;18;1;2026;19;45
292;70;49.8209;18.2625;19;10;2025;17;30;19;10;2025;19;30
293;40;49.8209;18.2625;19;10;2025;17;30;19;10;2025;19;30
294;10;49.8209;18.2625;19;10;2025;17;30;19;10;2025;19;30
295;70;49.8209;18.2625;19;1;2026;17;30;19;1;2026;19;30
296;40;49.8209;18.2625;19;1;2026;17;30;19;1;2026;19;30
297;10;49.8209;18.2625;19;1;2026;17;30;19;1;2026;19;30
298;70;49.4719;17.1102;20;12;2025;18;0;20;12;2025;20;0
299;40;49.4719;17.1102;20;12;2025;18;0;20;12;2025;20;0
300;10;49.4719;17.1102;20;12;2025;18;0;20;12;2025;20;0
301;70;49.9391;17.9026;20;12;2025;18;0;20;12;2025;20;0
302;40;49.9391;17.9026;20;12;2025;18;0;20;12;2025;20;0
303;10;49.9391;17.9026;20;12;2025;18;0;20;12;2025;20;0
304;70;49.1439;15.003;20;12;2025;18;0;20;12;2025;20;0
305;40;49.1439;15.003;20;12;2025;18;0;20;12;2025;20;0
306;10;49.1439;15.003;20;12;2025;18;0;20;12;2025;20;0
307;70;50.6607;14.0322;21;12;2025;18;0;21;12;2025;20;0
308;40;50.6607;14.0322;21;12;2025;18;0;21;12;2025;20;0
309;10;50.6607;14.0322;21;12;2025;18;0;21;12;2025;20;0
310;70;49.3088;14.1475;21;12;2025;18;0;21;12;2025;20;0
311;40;49.3088;14.1475;21;12;2025;18;0;21;12;2025;20;0
312;10;49.3088;14.1475;21;12;2025;18;0;21;12;2025;20;0
313;70;50.0755;14.4378;21;12;2025;18;0;21;12;2025;20;0
314;40;50.0755;14.4378;21;12;2025;18;0;21;12;2025;20;0
315;10;50.0755;14.4378;21;12;2025;18;0;21;12;2025;20;0
316;70;49.4719;17.1102;21;1;2026;18;0;21;1;2026;20;0
317;40;49.4719;17.1102;21;1;2026;18;0;21;1;2026;20;0
318;10;49.4719;17.1102;21;1;2026;18;0;21;1;2026;20;0
319;70;49.9391;17.9026;21;1;2026;18;0;21;1;2026;20;0
320;40;49.9391;17.9026;21;1;2026;18;0;21;1;2026;20;0
321;10;49.9391;17.9026;21;1;2026;18;0;21;1;2026;20;0
322;70;49.1439;15.003;21;1;2026;18;0;21;1;2026;20;0
323;40;49.1439;15.003;21;1;2026;18;0;21;1;2026;20;0
324;10;49.1439;15.003;21;1;2026;18;0;21;1;2026;20;0
325;70;49.9391;17.9026;22;10;2025;18;0;22;10;2025;20;0
326;40;49.9391;17.9026;22;10;2025;18;0;22;10;2025;20;0
327;10;49.9391;17.9026;22;10;2025;18;0;22;10;2025;20;0
328;70;49.4719;17.1102;22;10;2025;18;0;22;10;2025;20;0
329;40;49.4719;17.1102;22;10;2025;18;0;22;10;2025;20;0
330;10;49.4719;17.1102;22;10;2025;18;0;22;10;2025;20;0
331;70;49.1439;15.003;22;10;2025;18;0;22;10;2025;20;0
332;40;49.1439;15.003;22;10;2025;18;0;22;10;2025;20;0
333;10;49.1439;15.003;22;10;2025;18;0;22;10;2025;20;0
334;70;50.6607;14.0322;22;1;2026;18;0;22;1;2026;20;0
335;40;50.6607;14.0322;22;1;2026;18;0;22;1;2026;20;0
336;10;50.6607;14.0322;22;1;2026;18;0;22;1;2026;20;0
337;70;49.3088;14.1475;22;1;2026;18;0;22;1;2026;20;0
338;40;49.3088;14.1475;22;1;2026;18;0;22;1;2026;20;0
339;10;49.3088;14.1475;22;1;2026;18;0;22;1;2026;20;0
340;70;50.0755;14.4378;22;1;2026;18;0;22;1;2026;20;0
341;40;50.0755;14.4378;22;1;2026;18;0;22;1;2026;20;0
342;10;50.0755;14.4378;22;1;2026;18;0;22;1;2026;20;0
343;70;50.6607;14.0322;23;10;2025;18;0;23;10;2025;20;0
344;40;50.6607;14.0322;23;10;2025;18;0;23;10;2025;20;0
345;10;50.6607;14.0322;23;10;2025;18;0;23;10;2025;20;0
346;70;49.3088;14.1475;23;10;2025;18;0;23;10;2025;20;0
347;40;49.3088;14.1475;23;10;2025;18;0;23;10;2025;20;0
348;10;49.3088;14.1475;23;10;2025;18;0;23;10;2025;20;0
349;70;50.0755;14.4378;23;10;2025;18;0;23;10;2025;20;0
350;40;50.0755;14.4378;23;10;2025;18;0;23;10;2025;20;0
351;10;50.0755;14.4378;23;10;2025;18;0;23;10;2025;20;0
352;70;50.1861;15.0417;25;10;2025;15;0;25;10;2025;17;0
353;40;50.1861;15.0417;25;10;2025;15;0;25;10;2025;17;0
354;10;50.1861;15.0417;25;10;2025;15;0;25;10;2025;17;0
355;70;50.0343;15.7812;25;10;2025;17;30;25;10;2025;19;30
356;40;50.0343;15.7812;25;10;2025;17;30;25;10;2025;19;30
357;10;50.0343;15.7812;25;10;2025;17;30;25;10;2025;19;30
358;70;50.0755;14.4378;25;10;2025;20;0;25;10;2025;22;0
359;40;50.0755;14.4378;25;10;2025;20;0;25;10;2025;22;0
360;10;50.0755;14.4378;25;10;2025;20;0;25;10;2025;22;0
361;70;49.4719;17.1102;26;9;2025;17;0;26;9;2025;19;0
362;40;49.4719;17.1102;26;9;2025;17;0;26;9;2025;19;0
363;10;49.4719;17.1102;26;9;2025;17;0;26;9;2025;19;0
364;70;49.1951;16.6068;26;10;2025;18;0;26;10;2025;20;0
365;40;49.1951;16.6068;26;10;2025;18;0;26;10;2025;20;0
366;10;49.1951;16.6068;26;10;2025;18;0;26;10;2025;20;0
367;70;50.0281;15.2006;26;10;2025;17;45;26;10;2025;19;45
368;40;50.0281;15.2006;26;10;2025;17;45;26;10;2025;19;45
369;10;50.0281;15.2006;26;10;2025;17;45;26;10;2025;19;45
370;70;49.9391;17.9026;27;9;2025;18;30;27;9;2025;20;30
371;40;49.9391;17.9026;27;9;2025;18;30;27;9;2025;20;30
372;10;49.9391;17.9026;27;9;2025;18;30;27;9;2025;20;30
373;70;50.0755;14.4378;27;9;2025;17;30;27;9;2025;19;30
374;40;50.0755;14.4378;27;9;2025;17;30;27;9;2025;19;30
375;10;50.0755;14.4378;27;9;2025;17;30;27;9;2025;19;30
376;70;50.0755;14.4378;27;9;2025;18;0;27;9;2025;20;0
377;40;50.0755;14.4378;27;9;2025;18;0;27;9;2025;20;0
378;10;50.0755;14.4378;27;9;2025;18;0;27;9;2025;20;0
379;70;49.8209;18.2625;27;10;2025;17;30;27;10;2025;19;30
380;40;49.8209;18.2625;27;10;2025;17;30;27;10;2025;19;30
381;10;49.8209;18.2625;27;10;2025;17;30;27;10;2025;19;30
382;70;49.1951;16.6068;27;12;2025;18;0;27;12;2025;20;0
383;40;49.1951;16.6068;27;12;2025;18;0;27;12;2025;20;0
384;10;49.1951;16.6068;27;12;2025;18;0;27;12;2025;20;0
385;70;50.0281;15.2006;27;12;2025;17;45;27;12;2025;19;45
