Id;RequiredRank;Lat;Lon;StartDay;StartMonth;StartYear;StartHour;StartMinute;EndDay;EndMonth;EndYear;EndHour;EndMinute
124;27;50.7821;14.2147;8;3;2026;15;30;8;3;2026;17;30
125;32;50.7821;14.2147;8;3;2026;15;30;8;3;2026;17;30
126;29;49.7438;15.3389;8;3;2026;12;10;8;3;2026;14;10
127;27;49.7438;15.3389;8;3;2026;12;10;8;3;2026;14;10
151;31;50.2103;15.8327;8;3;2026;9;0;8;3;2026;11;0
152;27;50.2103;15.8327;8;3;2026;9;0;8;3;2026;11;0
153;31;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
154;27;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
161;14;49.5937;17.2508;8;3;2026;9;30;8;3;2026;11;30
162;13;49.5937;17.2508;8;3;2026;9;30;8;3;2026;11;30
163;17;49.7438;15.3389;8;3;2026;12;30;8;3;2026;14;30
164;17;49.7438;15.3389;8;3;2026;12;30;8;3;2026;14;30
173;15;49.8209;18.2625;8;3;2026;10;0;8;3;2026;12;0
174;14;49.8209;18.2625;8;3;2026;10;0;8;3;2026;12;0
175;18;49.7438;15.3389;8;3;2026;12;30;8;3;2026;14;30
176;12;49.7438;15.3389;8;3;2026;12;30;8;3;2026;14;30
177;12;49.8209;18.2625;8;3;2026;15;0;8;3;2026;17;0
178;15;49.8209;18.2625;8;3;2026;15;0;8;3;2026;17;0
187;13;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
188;14;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
189;12;50.0755;14.4378;8;3;2026;10;30;8;3;2026;12;30
190;13;50.0755;14.4378;8;3;2026;10;30;8;3;2026;12;30
191;14;50.7821;14.2147;8;3;2026;12;45;8;3;2026;14;45
192;14;50.7821;14.2147;8;3;2026;12;45;8;3;2026;14;45
193;13;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
194;15;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
203;12;50.4604;13.4177;8;3;2026;9;0;8;3;2026;11;0
204;17;50.4604;13.4177;8;3;2026;9;0;8;3;2026;11;0
205;18;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
206;16;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
207;14;50.0755;14.4378;8;3;2026;13;30;8;3;2026;15;30
208;17;50.0755;14.4378;8;3;2026;13;30;8;3;2026;15;30
209;12;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
210;13;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
221;17;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
222;14;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
227;14;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
228;16;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
229;15;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
230;14;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
233;12;49.7438;15.3389;8;3;2026;9;30;8;3;2026;11;30
234;17;49.7438;15.3389;8;3;2026;9;30;8;3;2026;11;30
237;14;49.7438;15.3389;8;3;2026;16;15;8;3;2026;18;15
238;12;49.7438;15.3389;8;3;2026;16;15;8;3;2026;18;15
247;15;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
248;16;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
261;76;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
262;76;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
263;73;50.0755;14.4378;8;3;2026;11;0;8;3;2026;13;0
264;75;50.0755;14.4378;8;3;2026;11;0;8;3;2026;13;0
265;73;49.1951;16.6068;8;3;2026;11;15;8;3;2026;13;15
266;72;49.1951;16.6068;8;3;2026;11;15;8;3;2026;13;15
267;74;49.1951;16.6068;8;3;2026;12;0;8;3;2026;14;0
268;74;49.1951;16.6068;8;3;2026;12;0;8;3;2026;14;0
269;78;49.5937;17.2508;8;3;2026;12;0;8;3;2026;14;0
270;78;49.5937;17.2508;8;3;2026;12;0;8;3;2026;14;0
271;72;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
272;74;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
279;63;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
280;61;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
281;63;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
282;60;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
283;61;49.2264;17.6682;8;3;2026;11;0;8;3;2026;13;0
284;62;49.2264;17.6682;8;3;2026;11;0;8;3;2026;13;0
295;62;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
296;59;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
297;63;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
298;60;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
299;63;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
300;62;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
301;63;50.0755;14.4378;8;3;2026;13;0;8;3;2026;15;0
302;62;50.0755;14.4378;8;3;2026;13;0;8;3;2026;15;0
303;63;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
304;58;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
305;29;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
306;28;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
315;38;50.7821;14.2147;8;3;2026;9;45;8;3;2026;11;45
316;38;50.7821;14.2147;8;3;2026;9;45;8;3;2026;11;45
317;43;50.6607;14.0322;8;3;2026;10;0;8;3;2026;12;0
318;40;50.6607;14.0322;8;3;2026;10;0;8;3;2026;12;0
319;39;49.7438;15.3389;8;3;2026;11;30;8;3;2026;13;30
320;39;49.7438;15.3389;8;3;2026;11;30;8;3;2026;13;30
321;43;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
322;43;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
331;39;50.0755;14.4378;8;3;2026;9;0;8;3;2026;11;0
332;43;50.0755;14.4378;8;3;2026;9;0;8;3;2026;11;0
333;37;49.8209;18.2625;8;3;2026;9;0;8;3;2026;11;0
334;43;49.8209;18.2625;8;3;2026;9;0;8;3;2026;11;0
335;39;49.1951;16.6068;8;3;2026;10;0;8;3;2026;12;0
336;39;49.1951;16.6068;8;3;2026;10;0;8;3;2026;12;0
337;42;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
338;41;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
343;29;49.1951;16.6068;8;3;2026;16;0;8;3;2026;18;0
344;27;49.1951;16.6068;8;3;2026;16;0;8;3;2026;18;0
351;27;49.8209;18.2625;8;3;2026;10;0;8;3;2026;12;0
352;31;49.8209;18.2625;8;3;2026;10;0;8;3;2026;12;0
353;30;49.8209;18.2625;8;3;2026;11;15;8;3;2026;13;15
354;29;49.8209;18.2625;8;3;2026;11;15;8;3;2026;13;15
359;31;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
360;31;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
361;27;50.1865;14.6606;8;3;2026;12;15;8;3;2026;14;15
362;30;50.1865;14.6606;8;3;2026;12;15;8;3;2026;14;15
369;27;50.2327;12.8711;8;3;2026;9;0;8;3;2026;11;0
370;31;50.2327;12.8711;8;3;2026;9;0;8;3;2026;11;0
371;33;50.0755;14.4378;8;3;2026;11;0;8;3;2026;13;0
372;31;50.0755;14.4378;8;3;2026;11;0;8;3;2026;13;0
387;33;49.7438;15.3389;8;3;2026;9;0;8;3;2026;11;0
388;27;49.7438;15.3389;8;3;2026;9;0;8;3;2026;11;0
399;16;49.7438;15.3389;8;3;2026;14;30;8;3;2026;16;30
400;13;49.7438;15.3389;8;3;2026;14;30;8;3;2026;16;30
405;17;49.8209;18.2625;8;3;2026;15;0;8;3;2026;17;0
406;17;49.8209;18.2625;8;3;2026;15;0;8;3;2026;17;0
413;18;50.0755;14.4378;8;3;2026;10;0;8;3;2026;12;0
414;12;50.0755;14.4378;8;3;2026;10;0;8;3;2026;12;0
415;14;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
416;14;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
417;13;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
418;15;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
425;15;50.0343;15.7811;8;3;2026;9;0;8;3;2026;11;0
426;15;50.0343;15.7811;8;3;2026;9;0;8;3;2026;11;0
427;17;50.0343;15.7811;8;3;2026;11;0;8;3;2026;13;0
428;13;50.0343;15.7811;8;3;2026;11;0;8;3;2026;13;0
429;16;49.1951;16.6068;8;3;2026;18;0;8;3;2026;20;0
430;15;49.1951;16.6068;8;3;2026;18;0;8;3;2026;20;0
437;14;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
438;16;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
439;17;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
440;17;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
441;16;50.0755;14.4378;8;3;2026;13;0;8;3;2026;15;0
442;14;50.0755;14.4378;8;3;2026;13;0;8;3;2026;15;0
443;12;49.7438;15.3389;8;3;2026;13;0;8;3;2026;15;0
444;18;49.7438;15.3389;8;3;2026;13;0;8;3;2026;15;0
453;12;49.1951;16.6068;8;3;2026;8;0;8;3;2026;10;0
454;12;49.1951;16.6068;8;3;2026;8;0;8;3;2026;10;0
455;13;49.1951;16.6068;8;3;2026;9;0;8;3;2026;11;0
456;15;49.1951;16.6068;8;3;2026;9;0;8;3;2026;11;0
457;16;49.7438;15.3389;8;3;2026;13;0;8;3;2026;15;0
458;18;49.7438;15.3389;8;3;2026;13;0;8;3;2026;15;0
459;18;49.8209;18.2625;8;3;2026;13;30;8;3;2026;15;30
460;12;49.8209;18.2625;8;3;2026;13;30;8;3;2026;15;30
467;17;50.0755;14.4378;8;3;2026;9;0;8;3;2026;11;0
468;15;50.0755;14.4378;8;3;2026;9;0;8;3;2026;11;0
469;15;50.1865;14.6606;8;3;2026;10;0;8;3;2026;12;0
470;15;50.1865;14.6606;8;3;2026;10;0;8;3;2026;12;0
471;13;50.7671;15.0561;8;3;2026;14;0;8;3;2026;16;0
472;13;50.7671;15.0561;8;3;2026;14;0;8;3;2026;16;0
477;18;50.0755;14.4378;8;3;2026;10;0;8;3;2026;12;0
478;18;50.0755;14.4378;8;3;2026;10;0;8;3;2026;12;0
479;12;50.0755;14.4378;8;3;2026;17;0;8;3;2026;19;0
480;18;50.0755;14.4378;8;3;2026;17;0;8;3;2026;19;0
10;106;49.3088;14.1475;6;3;2026;17;0;6;3;2026;19;0
11;103;49.3088;14.1475;6;3;2026;17;0;6;3;2026;19;0
12;102;49.3088;14.1475;6;3;2026;17;0;6;3;2026;19;0
22;77;49.2264;17.6682;6;3;2026;19;0;6;3;2026;21;0
23;81;49.2264;17.6682;6;3;2026;19;0;6;3;2026;21;0
24;78;50.0343;15.7811;6;3;2026;20;0;6;3;2026;22;0
25;79;50.0343;15.7811;6;3;2026;20;0;6;3;2026;22;0
28;78;49.5937;17.2508;6;3;2026;19;0;6;3;2026;21;0
29;81;49.5937;17.2508;6;3;2026;19;0;6;3;2026;21;0
30;78;49.7438;15.3389;6;3;2026;19;30;6;3;2026;21;30
31;82;49.7438;15.3389;6;3;2026;19;30;6;3;2026;21;30
32;81;49.7438;15.3389;6;3;2026;19;30;6;3;2026;21;30
33;81;49.7438;15.3389;6;3;2026;19;30;6;3;2026;21;30
36;83;50.7671;15.0561;6;3;2026;19;30;6;3;2026;21;30
37;80;50.7671;15.0561;6;3;2026;19;30;6;3;2026;21;30
42;57;49.7438;15.3389;6;3;2026;19;0;6;3;2026;21;0
43;62;49.7438;15.3389;6;3;2026;19;0;6;3;2026;21;0
138;33;49.7438;15.3389;6;3;2026;17;30;6;3;2026;19;30
139;28;49.7438;15.3389;6;3;2026;17;30;6;3;2026;19;30
245;13;49.1951;16.6068;6;3;2026;18;20;6;3;2026;20;20
246;17;49.1951;16.6068;6;3;2026;18;20;6;3;2026;20;20
273;58;50.1865;14.6606;6;3;2026;19;30;6;3;2026;21;30
274;62;50.1865;14.6606;6;3;2026;19;30;6;3;2026;21;30
397;17;49.7438;15.3389;6;3;2026;18;30;6;3;2026;20;30
398;14;49.7438;15.3389;6;3;2026;18;30;6;3;2026;20;30
401;13;49.9386;17.9025;6;3;2026;17;30;6;3;2026;19;30
402;15;49.9386;17.9025;6;3;2026;17;30;6;3;2026;19;30
407;13;49.7438;15.3389;6;3;2026;18;30;6;3;2026;20;30
408;16;49.7438;15.3389;6;3;2026;18;30;6;3;2026;20;30
4;102;50.186;15.0417;5;3;2026;18;0;5;3;2026;20;0
5;104;50.186;15.0417;5;3;2026;18;0;5;3;2026;20;0
6;102;50.186;15.0417;5;3;2026;18;0;5;3;2026;20;0
7;106;50.6607;14.0322;5;3;2026;18;0;5;3;2026;20;0
8;106;50.6607;14.0322;5;3;2026;18;0;5;3;2026;20;0
9;103;50.6607;14.0322;5;3;2026;18;0;5;3;2026;20;0
16;102;50.0755;14.4378;5;3;2026;18;0;5;3;2026;20;0
17;103;50.0755;14.4378;5;3;2026;18;0;5;3;2026;20;0
18;102;50.0755;14.4378;5;3;2026;18;0;5;3;2026;20;0
19;102;50.2103;15.8327;5;3;2026;19;0;5;3;2026;21;0
20;108;50.2103;15.8327;5;3;2026;19;0;5;3;2026;21;0
21;104;50.2103;15.8327;5;3;2026;19;0;5;3;2026;21;0
132;43;50.0755;14.4378;5;3;2026;17;0;5;3;2026;19;0
133;41;50.0755;14.4378;5;3;2026;17;0;5;3;2026;19;0
241;18;49.7438;15.3389;5;3;2026;18;15;5;3;2026;20;15
242;13;49.7438;15.3389;5;3;2026;18;15;5;3;2026;20;15
341;33;49.7438;15.3389;5;3;2026;17;0;5;3;2026;19;0
342;31;49.7438;15.3389;5;3;2026;17;0;5;3;2026;19;0
1;102;49.8209;18.2625;4;3;2026;18;0;4;3;2026;20;0
2;103;49.8209;18.2625;4;3;2026;18;0;4;3;2026;20;0
3;103;49.8209;18.2625;4;3;2026;18;0;4;3;2026;20;0
46;50;49.3088;14.1475;4;3;2026;18;30;4;3;2026;20;30
47;50;49.3088;14.1475;4;3;2026;18;30;4;3;2026;20;30
100;30;50.0755;14.4378;4;3;2026;20;30;4;3;2026;22;30
101;27;50.0755;14.4378;4;3;2026;20;30;4;3;2026;22;30
128;37;50.6607;14.0322;4;3;2026;19;0;4;3;2026;21;0
129;41;50.6607;14.0322;4;3;2026;19;0;4;3;2026;21;0
130;40;50.7821;14.2147;4;3;2026;19;0;4;3;2026;21;0
131;41;50.7821;14.2147;4;3;2026;19;0;4;3;2026;21;0
134;28;49.7438;15.3389;4;3;2026;17;0;4;3;2026;19;0
135;27;49.7438;15.3389;4;3;2026;17;0;4;3;2026;19;0
136;31;49.7438;15.3389;4;3;2026;19;0;4;3;2026;21;0
137;27;49.7438;15.3389;4;3;2026;19;0;4;3;2026;21;0
165;14;49.7438;15.3389;4;3;2026;18;0;4;3;2026;20;0
166;13;49.7438;15.3389;4;3;2026;18;0;4;3;2026;20;0
243;17;49.5937;17.2508;4;3;2026;17;0;4;3;2026;19;0
244;14;49.5937;17.2508;4;3;2026;17;0;4;3;2026;19;0
393;17;49.7438;15.3389;4;3;2026;17;30;4;3;2026;19;30
394;15;49.7438;15.3389;4;3;2026;17;30;4;3;2026;19;30
395;14;49.7438;15.3389;4;3;2026;17;30;4;3;2026;19;30
396;15;49.7438;15.3389;4;3;2026;17;30;4;3;2026;19;30
155;15;49.7438;15.3389;3;3;2026;17;0;3;3;2026;19;0
156;17;49.7438;15.3389;3;3;2026;17;0;3;3;2026;19;0
339;30;49.7438;15.3389;3;3;2026;19;0;3;3;2026;21;0
340;32;49.7438;15.3389;3;3;2026;19;0;3;3;2026;21;0
345;27;49.7438;15.3389;3;3;2026;19;0;3;3;2026;21;0
346;29;49.7438;15.3389;3;3;2026;19;0;3;3;2026;21;0
373;32;49.7438;15.3389;3;3;2026;18;15;3;3;2026;20;15
374;32;49.7438;15.3389;3;3;2026;18;15;3;3;2026;20;15
239;12;49.9386;17.9025;2;3;2026;18;0;2;3;2026;20;0
240;14;49.9386;17.9025;2;3;2026;18;0;2;3;2026;20;0
