Id;RequiredRank;Lat;Lon;StartDay;StartMonth;StartYear;StartHour;StartMinute;EndDay;EndMonth;EndYear;EndHour;EndMinute
61;3;49.1497;16.6039;16;5;2026;14;0;16;5;2026;16;0
62;1;49.2632;16.6907;16;5;2026;17;0;16;5;2026;19;0
63;3;50.0046;14.4062;15;5;2026;9;0;15;5;2026;11;0
64;2;49.7142;13.3159;16;5;2026;14;0;16;5;2026;16;0
65;2;49.7888;13.4400;15;5;2026;14;0;15;5;2026;16;0
66;2;50.1376;14.3309;15;5;2026;9;0;15;5;2026;11;0
67;1;50.1386;14.5104;15;5;2026;17;0;15;5;2026;19;0
68;1;49.1428;16.6015;15;5;2026;14;0;15;5;2026;16;0
69;1;49.7918;13.3072;15;5;2026;13;0;15;5;2026;15;0
70;3;50.1035;14.5063;16;5;2026;10;0;16;5;2026;12;0
71;1;50.1062;14.4866;15;5;2026;13;0;15;5;2026;15;0
72;1;50.1470;14.4337;16;5;2026;17;0;16;5;2026;19;0
73;2;49.8532;18.1763;15;5;2026;14;0;15;5;2026;16;0
74;3;49.7420;18.3547;15;5;2026;14;0;15;5;2026;16;0
75;2;49.2419;16.6999;16;5;2026;14;0;16;5;2026;16;0
76;2;49.8860;18.2810;15;5;2026;9;0;15;5;2026;11;0
77;3;49.8147;13.3224;16;5;2026;13;0;16;5;2026;15;0
78;3;50.0867;14.3855;15;5;2026;13;0;15;5;2026;15;0
79;2;49.7065;13.4497;15;5;2026;17;0;15;5;2026;19;0
80;3;49.1122;16.6508;15;5;2026;14;0;15;5;2026;16;0
81;2;49.8105;18.1659;15;5;2026;14;0;15;5;2026;16;0
82;3;49.1563;16.6231;16;5;2026;14;0;16;5;2026;16;0
83;2;49.7088;13.3643;16;5;2026;10;0;16;5;2026;12;0
84;1;50.1321;14.3836;15;5;2026;10;0;15;5;2026;12;0
85;2;49.7762;18.2804;15;5;2026;10;0;15;5;2026;12;0
86;1;49.6839;13.3095;15;5;2026;13;0;15;5;2026;15;0
87;1;50.1827;14.4312;16;5;2026;9;0;16;5;2026;11;0
88;3;50.1026;14.4144;16;5;2026;10;0;16;5;2026;12;0
89;1;50.0383;14.4928;15;5;2026;14;0;15;5;2026;16;0
90;1;49.7357;18.2884;15;5;2026;10;0;15;5;2026;12;0
91;3;49.6554;13.3232;15;5;2026;17;0;15;5;2026;19;0
92;3;49.8110;18.2510;16;5;2026;17;0;16;5;2026;19;0
93;1;50.1097;14.4685;15;5;2026;13;0;15;5;2026;15;0
94;1;50.0192;14.3553;15;5;2026;9;0;15;5;2026;11;0
95;2;49.8110;18.2813;15;5;2026;10;0;15;5;2026;12;0
96;3;49.7798;13.4142;15;5;2026;10;0;15;5;2026;12;0
97;1;49.7960;13.3986;16;5;2026;9;0;16;5;2026;11;0
98;1;49.2246;16.6885;15;5;2026;9;0;15;5;2026;11;0
99;2;49.2536;16.6258;16;5;2026;9;0;16;5;2026;11;0
100;2;49.8586;18.3024;16;5;2026;14;0;16;5;2026;16;0
101;2;50.1074;14.4984;16;5;2026;9;0;16;5;2026;11;0
102;1;50.0336;14.4554;16;5;2026;17;0;16;5;2026;19;0
103;3;50.1404;14.3555;16;5;2026;10;0;16;5;2026;12;0
104;1;49.8479;18.2608;16;5;2026;13;0;16;5;2026;15;0
105;1;49.7876;18.2965;16;5;2026;14;0;16;5;2026;16;0
106;1;49.7785;18.3515;16;5;2026;9;0;16;5;2026;11;0
107;3;49.6889;13.2968;15;5;2026;17;0;15;5;2026;19;0
108;2;49.8035;18.2000;16;5;2026;14;0;16;5;2026;16;0
109;2;50.0285;14.4303;16;5;2026;14;0;16;5;2026;16;0
110;1;49.9936;14.4465;15;5;2026;13;0;15;5;2026;15;0
111;1;50.0983;14.3391;16;5;2026;9;0;16;5;2026;11;0
112;2;49.1948;16.6501;16;5;2026;14;0;16;5;2026;16;0
113;3;49.7696;18.2728;15;5;2026;17;0;15;5;2026;19;0
114;3;49.2679;16.5620;16;5;2026;17;0;16;5;2026;19;0
115;2;49.8025;13.3302;16;5;2026;10;0;16;5;2026;12;0
116;3;49.8286;18.2315;16;5;2026;13;0;16;5;2026;15;0
117;3;49.2913;16.5546;15;5;2026;14;0;15;5;2026;16;0
118;3;50.0514;14.4151;16;5;2026;10;0;16;5;2026;12;0
119;2;49.9139;18.1877;15;5;2026;14;0;15;5;2026;16;0
120;1;50.0930;14.4119;16;5;2026;10;0;16;5;2026;12;0
