Id;RequiredRank;Lat;Lon;StartDay;StartMonth;StartYear;StartHour;StartMinute;EndDay;EndMonth;EndYear;EndHour;EndMinute
70;28;49.1951;16.6068;7;3;2026;12;30;7;3;2026;14;30
71;29;49.1951;16.6068;7;3;2026;12;30;7;3;2026;14;30
72;30;50.6607;14.0322;7;3;2026;15;0;7;3;2026;17;0
73;28;50.6607;14.0322;7;3;2026;15;0;7;3;2026;17;0
74;33;50.2103;15.8327;7;3;2026;16;0;7;3;2026;18;0
75;27;50.2103;15.8327;7;3;2026;16;0;7;3;2026;18;0
76;30;49.1951;16.6068;8;3;2026;10;0;8;3;2026;12;0
77;33;49.1951;16.6068;8;3;2026;10;0;8;3;2026;12;0
78;33;50.2103;15.8327;8;3;2026;13;0;8;3;2026;15;0
79;33;50.2103;15.8327;8;3;2026;13;0;8;3;2026;15;0
80;31;49.8209;18.2625;7;3;2026;15;30;7;3;2026;17;30
81;27;49.8209;18.2625;7;3;2026;15;30;7;3;2026;17;30
82;27;49.1951;16.6068;7;3;2026;16;0;7;3;2026;18;0
83;32;49.1951;16.6068;7;3;2026;16;0;7;3;2026;18;0
84;31;49.7438;15.3389;7;3;2026;17;30;7;3;2026;19;30
85;33;49.7438;15.3389;7;3;2026;17;30;7;3;2026;19;30
86;27;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
87;27;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
88;33;49.8209;18.2625;8;3;2026;12;0;8;3;2026;14;0
89;33;49.8209;18.2625;8;3;2026;12;0;8;3;2026;14;0
90;28;49.7438;15.3389;7;3;2026;17;0;7;3;2026;19;0
91;28;49.7438;15.3389;7;3;2026;17;0;7;3;2026;19;0
92;30;50.0755;14.4378;7;3;2026;19;30;7;3;2026;21;30
93;30;50.0755;14.4378;7;3;2026;19;30;7;3;2026;21;30
94;30;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
95;28;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
96;33;49.7384;13.3736;8;3;2026;15;0;8;3;2026;17;0
97;30;49.7384;13.3736;8;3;2026;15;0;8;3;2026;17;0
98;27;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
99;28;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
100;30;50.0755;14.4378;4;3;2026;20;30;4;3;2026;22;30
101;27;50.0755;14.4378;4;3;2026;20;30;4;3;2026;22;30
102;30;49.7438;15.3389;7;3;2026;13;30;7;3;2026;15;30
103;29;49.7438;15.3389;7;3;2026;13;30;7;3;2026;15;30
104;33;49.8209;18.2625;7;3;2026;9;0;7;3;2026;11;0
105;33;49.8209;18.2625;7;3;2026;9;0;7;3;2026;11;0
106;30;49.9386;17.9025;8;3;2026;12;30;8;3;2026;14;30
107;29;49.9386;17.9025;8;3;2026;12;30;8;3;2026;14;30
108;30;50.2327;12.8711;7;3;2026;10;0;7;3;2026;12;0
109;32;50.2327;12.8711;7;3;2026;10;0;7;3;2026;12;0
110;32;49.7438;15.3389;7;3;2026;14;0;7;3;2026;16;0
111;33;49.7438;15.3389;7;3;2026;14;0;7;3;2026;16;0
112;31;49.3955;13.2951;7;3;2026;17;0;7;3;2026;19;0
113;32;49.3955;13.2951;7;3;2026;17;0;7;3;2026;19;0
114;32;49.3955;13.2951;8;3;2026;10;30;8;3;2026;12;30
115;30;49.3955;13.2951;8;3;2026;10;30;8;3;2026;12;30
116;28;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
117;28;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
118;29;49.7438;15.3389;7;3;2026;13;0;7;3;2026;15;0
119;28;49.7438;15.3389;7;3;2026;13;0;7;3;2026;15;0
120;27;49.7438;15.3389;7;3;2026;13;30;7;3;2026;15;30
121;31;49.7438;15.3389;7;3;2026;13;30;7;3;2026;15;30
122;32;50.0755;14.4378;7;3;2026;15;0;7;3;2026;17;0
123;31;50.0755;14.4378;7;3;2026;15;0;7;3;2026;17;0
124;27;50.7821;14.2147;8;3;2026;15;30;8;3;2026;17;30
125;32;50.7821;14.2147;8;3;2026;15;30;8;3;2026;17;30
126;29;49.7438;15.3389;8;3;2026;12;10;8;3;2026;14;10
127;27;49.7438;15.3389;8;3;2026;12;10;8;3;2026;14;10
128;37;50.6607;14.0322;4;3;2026;19;0;4;3;2026;21;0
129;41;50.6607;14.0322;4;3;2026;19;0;4;3;2026;21;0
130;40;50.7821;14.2147;4;3;2026;19;0;4;3;2026;21;0
131;41;50.7821;14.2147;4;3;2026;19;0;4;3;2026;21;0
132;43;50.0755;14.4378;5;3;2026;17;0;5;3;2026;19;0
133;41;50.0755;14.4378;5;3;2026;17;0;5;3;2026;19;0
134;28;49.7438;15.3389;4;3;2026;17;0;4;3;2026;19;0
135;27;49.7438;15.3389;4;3;2026;17;0;4;3;2026;19;0
136;31;49.7438;15.3389;4;3;2026;19;0;4;3;2026;21;0
137;27;49.7438;15.3389;4;3;2026;19;0;4;3;2026;21;0
138;33;49.7438;15.3389;6;3;2026;17;30;6;3;2026;19;30
139;28;49.7438;15.3389;6;3;2026;17;30;6;3;2026;19;30
140;27;49.7438;15.3389;7;3;2026;9;0;7;3;2026;11;0
141;31;49.7438;15.3389;7;3;2026;9;0;7;3;2026;11;0
142;27;49.7438;15.3389;7;3;2026;10;0;7;3;2026;12;0
143;32;49.7438;15.3389;7;3;2026;10;0;7;3;2026;12;0
144;33;49.7438;15.3389;7;3;2026;13;0;7;3;2026;15;0
145;28;49.7438;15.3389;7;3;2026;13;0;7;3;2026;15;0
146;30;49.7438;15.3389;7;3;2026;16;0;7;3;2026;18;0
147;27;49.7438;15.3389;7;3;2026;9;30;7;3;2026;11;30
148;31;49.7438;15.3389;7;3;2026;9;30;7;3;2026;11;30
149;28;49.7438;15.3389;7;3;2026;10;0;7;3;2026;12;0
150;31;49.7438;15.3389;7;3;2026;10;0;7;3;2026;12;0
151;31;50.2103;15.8327;8;3;2026;9;0;8;3;2026;11;0
152;27;50.2103;15.8327;8;3;2026;9;0;8;3;2026;11;0
153;31;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
154;27;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
155;15;49.7438;15.3389;3;3;2026;17;0;3;3;2026;19;0
156;17;49.7438;15.3389;3;3;2026;17;0;3;3;2026;19;0
157;16;49.7438;15.3389;7;3;2026;15;0;7;3;2026;17;0
158;16;49.7438;15.3389;7;3;2026;15;0;7;3;2026;17;0
159;16;49.5937;17.2508;7;3;2026;15;30;7;3;2026;17;30
160;14;49.5937;17.2508;7;3;2026;15;30;7;3;2026;17;30
161;14;49.5937;17.2508;8;3;2026;9;30;8;3;2026;11;30
162;13;49.5937;17.2508;8;3;2026;9;30;8;3;2026;11;30
163;17;49.7438;15.3389;8;3;2026;12;30;8;3;2026;14;30
164;17;49.7438;15.3389;8;3;2026;12;30;8;3;2026;14;30
165;14;49.7438;15.3389;4;3;2026;18;0;4;3;2026;20;0
166;13;49.7438;15.3389;4;3;2026;18;0;4;3;2026;20;0
167;14;49.8209;18.2625;7;3;2026;9;0;7;3;2026;11;0
168;15;49.8209;18.2625;7;3;2026;9;0;7;3;2026;11;0
169;13;49.7438;15.3389;7;3;2026;15;0;7;3;2026;17;0
170;17;49.7438;15.3389;7;3;2026;15;0;7;3;2026;17;0
171;17;49.8209;18.2625;7;3;2026;17;30;7;3;2026;19;30
172;14;49.8209;18.2625;7;3;2026;17;30;7;3;2026;19;30
173;15;49.8209;18.2625;8;3;2026;10;0;8;3;2026;12;0
174;14;49.8209;18.2625;8;3;2026;10;0;8;3;2026;12;0
175;18;49.7438;15.3389;8;3;2026;12;30;8;3;2026;14;30
176;12;49.7438;15.3389;8;3;2026;12;30;8;3;2026;14;30
177;12;49.8209;18.2625;8;3;2026;15;0;8;3;2026;17;0
178;15;49.8209;18.2625;8;3;2026;15;0;8;3;2026;17;0
179;16;50.7821;14.2147;7;3;2026;10;15;7;3;2026;12;15
180;16;50.7821;14.2147;7;3;2026;10;15;7;3;2026;12;15
181;12;49.7438;15.3389;7;3;2026;11;0;7;3;2026;13;0
182;12;49.7438;15.3389;7;3;2026;11;0;7;3;2026;13;0
183;16;49.7384;13.3736;7;3;2026;13;0;7;3;2026;15;0
184;13;49.7384;13.3736;7;3;2026;13;0;7;3;2026;15;0
185;16;50.0755;14.4378;7;3;2026;13;0;7;3;2026;15;0
186;14;50.0755;14.4378;7;3;2026;13;0;7;3;2026;15;0
187;13;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
188;14;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
189;12;50.0755;14.4378;8;3;2026;10;30;8;3;2026;12;30
190;13;50.0755;14.4378;8;3;2026;10;30;8;3;2026;12;30
191;14;50.7821;14.2147;8;3;2026;12;45;8;3;2026;14;45
192;14;50.7821;14.2147;8;3;2026;12;45;8;3;2026;14;45
193;13;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
194;15;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
195;18;49.7438;15.3389;7;3;2026;13;15;7;3;2026;15;15
196;16;49.7438;15.3389;7;3;2026;13;15;7;3;2026;15;15
197;17;50.4604;13.4177;7;3;2026;15;0;7;3;2026;17;0
198;14;50.4604;13.4177;7;3;2026;15;0;7;3;2026;17;0
199;16;50.0755;14.4378;7;3;2026;15;30;7;3;2026;17;30
200;18;50.0755;14.4378;7;3;2026;15;30;7;3;2026;17;30
201;17;49.7438;15.3389;7;3;2026;16;0;7;3;2026;18;0
202;16;49.7438;15.3389;7;3;2026;16;0;7;3;2026;18;0
203;12;50.4604;13.4177;8;3;2026;9;0;8;3;2026;11;0
204;17;50.4604;13.4177;8;3;2026;9;0;8;3;2026;11;0
205;18;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
206;16;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
207;14;50.0755;14.4378;8;3;2026;13;30;8;3;2026;15;30
208;17;50.0755;14.4378;8;3;2026;13;30;8;3;2026;15;30
209;12;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
210;13;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
211;14;49.7384;13.3736;7;3;2026;10;0;7;3;2026;12;0
212;12;49.7384;13.3736;7;3;2026;10;0;7;3;2026;12;0
213;12;49.7438;15.3389;7;3;2026;10;30;7;3;2026;12;30
214;17;49.7438;15.3389;7;3;2026;10;30;7;3;2026;12;30
215;16;49.7384;13.3736;7;3;2026;15;30;7;3;2026;17;30
216;13;49.7384;13.3736;7;3;2026;15;30;7;3;2026;17;30
217;14;49.7438;15.3389;7;3;2026;11;0;7;3;2026;13;0
218;14;49.7438;15.3389;7;3;2026;11;0;7;3;2026;13;0
219;16;50.0755;14.4378;7;3;2026;11;0;7;3;2026;13;0
220;13;50.0755;14.4378;7;3;2026;11;0;7;3;2026;13;0
221;17;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
222;14;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
223;13;50.0755;14.4378;7;3;2026;13;0;7;3;2026;15;0
224;17;50.0755;14.4378;7;3;2026;13;0;7;3;2026;15;0
225;17;50.6607;14.0322;7;3;2026;17;0;7;3;2026;19;0
226;18;50.6607;14.0322;7;3;2026;17;0;7;3;2026;19;0
227;14;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
228;16;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
229;15;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
230;14;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
231;18;49.7438;15.3389;7;3;2026;16;0;7;3;2026;18;0
232;12;49.7438;15.3389;7;3;2026;16;0;7;3;2026;18;0
233;12;49.7438;15.3389;8;3;2026;9;30;8;3;2026;11;30
234;17;49.7438;15.3389;8;3;2026;9;30;8;3;2026;11;30
235;15;49.8209;18.2625;7;3;2026;19;0;7;3;2026;21;0
236;18;49.8209;18.2625;7;3;2026;19;0;7;3;2026;21;0
237;14;49.7438;15.3389;8;3;2026;16;15;8;3;2026;18;15
238;12;49.7438;15.3389;8;3;2026;16;15;8;3;2026;18;15
239;12;49.9386;17.9025;2;3;2026;18;0;2;3;2026;20;0
240;14;49.9386;17.9025;2;3;2026;18;0;2;3;2026;20;0
241;18;49.7438;15.3389;5;3;2026;18;15;5;3;2026;20;15
242;13;49.7438;15.3389;5;3;2026;18;15;5;3;2026;20;15
243;17;49.5937;17.2508;4;3;2026;17;0;4;3;2026;19;0
244;14;49.5937;17.2508;4;3;2026;17;0;4;3;2026;19;0
245;13;49.1951;16.6068;6;3;2026;18;20;6;3;2026;20;20
246;17;49.1951;16.6068;6;3;2026;18;20;6;3;2026;20;20
247;15;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
248;16;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
249;77;50.0755;14.4378;7;3;2026;13;0;7;3;2026;15;0
250;75;50.0755;14.4378;7;3;2026;13;0;7;3;2026;15;0
251;76;49.1951;16.6068;7;3;2026;14;0;7;3;2026;16;0
252;72;49.1951;16.6068;7;3;2026;14;0;7;3;2026;16;0
253;72;49.1951;16.6068;7;3;2026;14;0;7;3;2026;16;0
254;72;49.1951;16.6068;7;3;2026;14;0;7;3;2026;16;0
255;77;49.7438;15.3389;7;3;2026;17;0;7;3;2026;19;0
256;73;49.7438;15.3389;7;3;2026;17;0;7;3;2026;19;0
257;76;49.5937;17.2508;7;3;2026;18;0;7;3;2026;20;0
258;72;49.5937;17.2508;7;3;2026;18;0;7;3;2026;20;0
259;78;50.0755;14.4378;7;3;2026;19;0;7;3;2026;21;0
260;74;50.0755;14.4378;7;3;2026;19;0;7;3;2026;21;0
261;76;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
262;76;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
263;73;50.0755;14.4378;8;3;2026;11;0;8;3;2026;13;0
264;75;50.0755;14.4378;8;3;2026;11;0;8;3;2026;13;0
265;73;49.1951;16.6068;8;3;2026;11;15;8;3;2026;13;15
266;72;49.1951;16.6068;8;3;2026;11;15;8;3;2026;13;15
267;74;49.1951;16.6068;8;3;2026;12;0;8;3;2026;14;0
268;74;49.1951;16.6068;8;3;2026;12;0;8;3;2026;14;0
269;78;49.5937;17.2508;8;3;2026;12;0;8;3;2026;14;0
270;78;49.5937;17.2508;8;3;2026;12;0;8;3;2026;14;0
271;72;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
272;74;50.0755;14.4378;8;3;2026;15;0;8;3;2026;17;0
273;58;50.1865;14.6606;6;3;2026;19;30;6;3;2026;21;30
274;62;50.1865;14.6606;6;3;2026;19;30;6;3;2026;21;30
275;58;49.2264;17.6682;7;3;2026;15;0;7;3;2026;17;0
276;62;49.2264;17.6682;7;3;2026;15;0;7;3;2026;17;0
277;57;49.7438;15.3389;7;3;2026;15;30;7;3;2026;17;30
278;59;49.7438;15.3389;7;3;2026;15;30;7;3;2026;17;30
279;63;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
280;61;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
281;63;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
282;60;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
283;61;49.2264;17.6682;8;3;2026;11;0;8;3;2026;13;0
284;62;49.2264;17.6682;8;3;2026;11;0;8;3;2026;13;0
285;58;50.6607;14.0322;7;3;2026;11;0;7;3;2026;13;0
286;58;50.6607;14.0322;7;3;2026;11;0;7;3;2026;13;0
287;63;49.7438;15.3389;7;3;2026;15;30;7;3;2026;17;30
288;58;49.7438;15.3389;7;3;2026;15;30;7;3;2026;17;30
289;63;50.7671;15.0561;7;3;2026;16;0;7;3;2026;18;0
290;63;50.7671;15.0561;7;3;2026;16;0;7;3;2026;18;0
291;58;49.7438;15.3389;7;3;2026;16;30;7;3;2026;18;30
292;60;49.7438;15.3389;7;3;2026;16;30;7;3;2026;18;30
293;57;49.7438;15.3389;7;3;2026;19;30;7;3;2026;21;30
294;58;49.7438;15.3389;7;3;2026;19;30;7;3;2026;21;30
295;62;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
296;59;49.7438;15.3389;8;3;2026;11;0;8;3;2026;13;0
297;63;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
298;60;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
299;63;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
300;62;49.7438;15.3389;8;3;2026;12;0;8;3;2026;14;0
301;63;50.0755;14.4378;8;3;2026;13;0;8;3;2026;15;0
302;62;50.0755;14.4378;8;3;2026;13;0;8;3;2026;15;0
303;63;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
304;58;49.7438;15.3389;8;3;2026;15;0;8;3;2026;17;0
305;29;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
306;28;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
307;43;49.7438;15.3389;7;3;2026;11;30;7;3;2026;13;30
308;42;49.7438;15.3389;7;3;2026;11;30;7;3;2026;13;30
309;37;50.6607;14.0322;7;3;2026;13;0;7;3;2026;15;0
310;40;50.6607;14.0322;7;3;2026;13;0;7;3;2026;15;0
311;43;50.7821;14.2147;7;3;2026;13;15;7;3;2026;15;15
312;37;50.7821;14.2147;7;3;2026;13;15;7;3;2026;15;15
313;43;49.7438;15.3389;7;3;2026;17;0;7;3;2026;19;0
314;40;49.7438;15.3389;7;3;2026;17;0;7;3;2026;19;0
315;38;50.7821;14.2147;8;3;2026;9;45;8;3;2026;11;45
316;38;50.7821;14.2147;8;3;2026;9;45;8;3;2026;11;45
317;43;50.6607;14.0322;8;3;2026;10;0;8;3;2026;12;0
318;40;50.6607;14.0322;8;3;2026;10;0;8;3;2026;12;0
319;39;49.7438;15.3389;8;3;2026;11;30;8;3;2026;13;30
320;39;49.7438;15.3389;8;3;2026;11;30;8;3;2026;13;30
321;43;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
322;43;49.7438;15.3389;8;3;2026;14;0;8;3;2026;16;0
323;43;49.1951;16.6068;7;3;2026;12;0;7;3;2026;14;0
324;38;49.1951;16.6068;7;3;2026;12;0;7;3;2026;14;0
325;38;49.7438;15.3389;7;3;2026;14;30;7;3;2026;16;30
326;37;49.7438;15.3389;7;3;2026;14;30;7;3;2026;16;30
327;42;50.0755;14.4378;7;3;2026;15;30;7;3;2026;17;30
328;38;50.0755;14.4378;7;3;2026;15;30;7;3;2026;17;30
329;40;49.8209;18.2625;7;3;2026;16;15;7;3;2026;18;15
330;39;49.8209;18.2625;7;3;2026;16;15;7;3;2026;18;15
331;39;50.0755;14.4378;8;3;2026;9;0;8;3;2026;11;0
332;43;50.0755;14.4378;8;3;2026;9;0;8;3;2026;11;0
333;37;49.8209;18.2625;8;3;2026;9;0;8;3;2026;11;0
334;43;49.8209;18.2625;8;3;2026;9;0;8;3;2026;11;0
335;39;49.1951;16.6068;8;3;2026;10;0;8;3;2026;12;0
336;39;49.1951;16.6068;8;3;2026;10;0;8;3;2026;12;0
337;42;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
338;41;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
339;30;49.7438;15.3389;3;3;2026;19;0;3;3;2026;21;0
340;32;49.7438;15.3389;3;3;2026;19;0;3;3;2026;21;0
341;33;49.7438;15.3389;5;3;2026;17;0;5;3;2026;19;0
342;31;49.7438;15.3389;5;3;2026;17;0;5;3;2026;19;0
343;29;49.1951;16.6068;8;3;2026;16;0;8;3;2026;18;0
344;27;49.1951;16.6068;8;3;2026;16;0;8;3;2026;18;0
345;27;49.7438;15.3389;3;3;2026;19;0;3;3;2026;21;0
346;29;49.7438;15.3389;3;3;2026;19;0;3;3;2026;21;0
347;28;49.8209;18.2625;7;3;2026;17;0;7;3;2026;19;0
348;31;49.8209;18.2625;7;3;2026;17;0;7;3;2026;19;0
349;29;49.8209;18.2625;7;3;2026;18;30;7;3;2026;20;30
350;27;49.8209;18.2625;7;3;2026;18;30;7;3;2026;20;30
351;27;49.8209;18.2625;8;3;2026;10;0;8;3;2026;12;0
352;31;49.8209;18.2625;8;3;2026;10;0;8;3;2026;12;0
353;30;49.8209;18.2625;8;3;2026;11;15;8;3;2026;13;15
354;29;49.8209;18.2625;8;3;2026;11;15;8;3;2026;13;15
355;32;49.7438;15.3389;7;3;2026;11;0;7;3;2026;13;0
356;33;49.7438;15.3389;7;3;2026;11;0;7;3;2026;13;0
357;29;50.0755;14.4378;7;3;2026;14;0;7;3;2026;16;0
358;30;50.0755;14.4378;7;3;2026;14;0;7;3;2026;16;0
359;31;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
360;31;49.7438;15.3389;8;3;2026;10;0;8;3;2026;12;0
361;27;50.1865;14.6606;8;3;2026;12;15;8;3;2026;14;15
362;30;50.1865;14.6606;8;3;2026;12;15;8;3;2026;14;15
363;31;49.3955;13.2951;7;3;2026;15;0;7;3;2026;17;0
364;28;49.3955;13.2951;7;3;2026;15;0;7;3;2026;17;0
365;29;50.2327;12.8711;7;3;2026;17;0;7;3;2026;19;0
366;27;50.2327;12.8711;7;3;2026;17;0;7;3;2026;19;0
367;32;50.0755;14.4378;7;3;2026;17;30;7;3;2026;19;30
368;30;50.0755;14.4378;7;3;2026;17;30;7;3;2026;19;30
369;27;50.2327;12.8711;8;3;2026;9;0;8;3;2026;11;0
370;31;50.2327;12.8711;8;3;2026;9;0;8;3;2026;11;0
371;33;50.0755;14.4378;8;3;2026;11;0;8;3;2026;13;0
372;31;50.0755;14.4378;8;3;2026;11;0;8;3;2026;13;0
373;32;49.7438;15.3389;3;3;2026;18;15;3;3;2026;20;15
374;32;49.7438;15.3389;3;3;2026;18;15;3;3;2026;20;15
375;32;49.7438;15.3389;7;3;2026;14;0;7;3;2026;16;0
376;32;49.7438;15.3389;7;3;2026;14;0;7;3;2026;16;0
377;32;49.7438;15.3389;7;3;2026;16;15;7;3;2026;18;15
378;28;49.7438;15.3389;7;3;2026;16;15;7;3;2026;18;15
379;29;49.7438;15.3389;7;3;2026;9;0;7;3;2026;11;0
380;30;49.7438;15.3389;7;3;2026;9;0;7;3;2026;11;0
381;27;49.7438;15.3389;7;3;2026;10;30;7;3;2026;12;30
382;32;49.7438;15.3389;7;3;2026;10;30;7;3;2026;12;30
383;29;49.7438;15.3389;7;3;2026;10;0;7;3;2026;12;0
384;31;49.7438;15.3389;7;3;2026;10;0;7;3;2026;12;0
385;29;49.7438;15.3389;7;3;2026;10;0;7;3;2026;12;0
