Id;RequiredRank;Lat;Lon;StartDay;StartMonth;StartYear;StartHour;StartMinute;EndDay;EndMonth;EndYear;EndHour;EndMinute
65;2;49.7904;13.4364;15;5;2026;14;0;15;5;2026;16;0
66;2;50.1298;14.3304;15;5;2026;9;0;15;5;2026;11;0
67;1;50.1309;14.5099;15;5;2026;17;0;15;5;2026;19;0
68;1;49.1377;16.6047;15;5;2026;14;0;15;5;2026;16;0
69;1;49.7934;13.3036;15;5;2026;13;0;15;5;2026;15;0
70;3;50.0957;14.5058;16;5;2026;10;0;16;5;2026;12;0
71;1;50.0984;14.4861;15;5;2026;13;0;15;5;2026;15;0
72;1;50.1393;14.4332;16;5;2026;17;0;16;5;2026;19;0
73;2;49.8623;18.1938;15;5;2026;14;0;15;5;2026;16;0
74;3;49.7511;18.3722;15;5;2026;14;0;15;5;2026;16;0
75;2;49.2368;16.7031;16;5;2026;14;0;16;5;2026;16;0
76;2;49.8952;18.2985;15;5;2026;9;0;15;5;2026;11;0
77;3;49.8163;13.3188;16;5;2026;13;0;16;5;2026;15;0
78;3;50.0789;14.3850;15;5;2026;13;0;15;5;2026;15;0
79;2;49.7081;13.4461;15;5;2026;17;0;15;5;2026;19;0
80;3;49.1071;16.6540;15;5;2026;14;0;15;5;2026;16;0
81;2;49.8196;18.1835;15;5;2026;14;0;15;5;2026;16;0
82;3;49.1512;16.6263;16;5;2026;14;0;16;5;2026;16;0
83;2;49.7104;13.3608;16;5;2026;10;0;16;5;2026;12;0
84;1;50.1243;14.3831;15;5;2026;10;0;15;5;2026;12;0
85;2;49.7853;18.2979;15;5;2026;10;0;15;5;2026;12;0
86;1;49.6855;13.3059;15;5;2026;13;0;15;5;2026;15;0
87;1;50.1749;14.4307;16;5;2026;9;0;16;5;2026;11;0
88;3;50.0948;14.4139;16;5;2026;10;0;16;5;2026;12;0
89;1;50.0305;14.4923;15;5;2026;14;0;15;5;2026;16;0
90;1;49.7448;18.3059;15;5;2026;10;0;15;5;2026;12;0
91;3;49.6570;13.3196;15;5;2026;17;0;15;5;2026;19;0
92;3;49.8201;18.2685;16;5;2026;17;0;16;5;2026;19;0
93;1;50.1019;14.4680;15;5;2026;13;0;15;5;2026;15;0
94;1;50.0114;14.3548;15;5;2026;9;0;15;5;2026;11;0
95;2;49.8201;18.2988;15;5;2026;10;0;15;5;2026;12;0
96;3;49.7814;13.4106;15;5;2026;10;0;15;5;2026;12;0
97;1;49.7976;13.3950;16;5;2026;9;0;16;5;2026;11;0
98;1;49.2195;16.6917;15;5;2026;9;0;15;5;2026;11;0
99;2;49.2485;16.6290;16;5;2026;9;0;16;5;2026;11;0
100;2;49.8677;18.3200;16;5;2026;14;0;16;5;2026;16;0
101;2;50.0996;14.4979;16;5;2026;9;0;16;5;2026;11;0
102;1;50.0258;14.4549;16;5;2026;17;0;16;5;2026;19;0
103;3;50.1326;14.3550;16;5;2026;10;0;16;5;2026;12;0
104;1;49.8570;18.2784;16;5;2026;13;0;16;5;2026;15;0
105;1;49.7967;18.3140;16;5;2026;14;0;16;5;2026;16;0
106;1;49.7876;18.3690;16;5;2026;9;0;16;5;2026;11;0
107;3;49.6905;13.2932;15;5;2026;17;0;15;5;2026;19;0
108;2;49.8127;18.2175;16;5;2026;14;0;16;5;2026;16;0
109;2;50.0207;14.4298;16;5;2026;14;0;16;5;2026;16;0
110;1;49.9858;14.4460;15;5;2026;13;0;15;5;2026;15;0
111;1;50.0905;14.3386;16;5;2026;9;0;16;5;2026;11;0
112;2;49.1897;16.6533;16;5;2026;14;0;16;5;2026;16;0
113;3;49.7788;18.2903;15;5;2026;17;0;15;5;2026;19;0
114;3;49.2628;16.5653;16;5;2026;17;0;16;5;2026;19;0
115;2;49.8041;13.3266;16;5;2026;10;0;16;5;2026;12;0
116;3;49.8377;18.2490;16;5;2026;13;0;16;5;2026;15;0
117;3;49.2862;16.5578;15;5;2026;14;0;15;5;2026;16;0
118;3;50.0436;14.4146;16;5;2026;10;0;16;5;2026;12;0
119;2;49.9230;18.2053;15;5;2026;14;0;15;5;2026;16;0
120;1;50.0852;14.4114;16;5;2026;10;0;16;5;2026;12;0
